,rendimiento,riesgo,coeficiente_variacion,beta,alfa,sharpie,teynor
DXCM,0.5648814392723158,0.7047331976964071,1.247577188240154,0.9014186439691083,0.0014631583432551344,0.744794542087728,0.58228376213872
FANG,-0.02891854510551125,1.2002458865682966,-41.5043662186019,1.6530893345793505,-0.0014762838556078442,-0.05742035517618884,-0.04169075661180068
DLR,0.16613614674412538,0.4809305318040077,2.8947976778630418,0.7749195140938381,9.884755250884336e-06,0.26227519028783414,0.16277322283156628
DFS,0.2620797809135266,0.9063150338886639,3.4581646502051337,1.8677925158838233,-0.0005166396979483954,0.24503596719637774,0.11889959887136628
DISCA,0.02254874995500867,0.7447373538207269,33.02787761213793,0.8525916220954722,-0.0006150605473583252,-0.023432757811141288,-0.020468474698473123
DISCK,0.03558986426350338,0.7335638172141641,20.611593564474973,0.8715878400585992,-0.0005797850825564834,-0.006011931931491495,-0.005059886719163174
DISH,0.06236274821179102,0.7270440996564628,11.658307571490242,1.4555081438797222,-0.0009567689424736319,0.030758448108385295,0.015364220602835042
DG,0.23162677876479346,0.3825977733573454,1.651785581087134,0.5309425696666576,0.0004669179813925397,0.5008570151447653,0.3609180911696396
DLTR,-0.05254976295740176,0.563479554614972,-10.722780140259502,0.7700682464024938,-0.0008403561861889033,-0.1642468873970794,-0.12018384524977349
D,0.03252424573340466,0.47654399234874595,14.651961378440276,0.8622212592366696,-0.0005840354336634039,-0.015687437858044412,-0.008670343240218504
DPZ,0.26658079277886265,0.4892659369078999,1.8353382920342716,0.42160399251304037,0.0006936298147321087,0.46310355102753564,0.5374256335389291
DOV,0.22988293107905164,0.5149789140691391,2.2401789974221673,1.1802724699326985,-7.540336846005959e-05,0.3687198172419904,0.16088058979286293
DOW,0.17225348567331755,0.7054184834950736,4.09523488443604,1.39136815454752,-0.0004746113010959344,0.18748230839948093,0.09505283360199303
DTE,0.05079565904577932,0.5069036951474993,9.979271943113389,1.0531423031364853,-0.0006701173908805999,0.021297258530810246,0.010250902478826948
DUK,0.10636152812406442,0.44004525044363385,4.137259573126357,0.8564268476007258,-0.00029082983490405224,0.150806145634254,0.07748651073933029
DRE,0.2522004888430042,0.498617884856169,1.977069462250569,1.0674236257793934,0.00010484226310031081,0.42557737154617997,0.19879688224819198
DD,0.03812490075621485,0.5934452310578132,15.565817071958515,1.176760620560779,-0.0008215619139611957,-0.003159683734323376,-0.0015934415300977538
DXC,-0.1396436650926184,1.106346630666712,-7.922641030174406,1.9445585558567464,-0.002149181698634459,-0.16237557028972074,-0.0923827490571349
EMN,0.2505527968114017,0.5927384863106397,2.365722888963842,1.1834482025091446,2.7192332935503704e-06,0.3552203909044909,0.17791467033790584
ETN,0.31703888991055423,0.5598841981885105,1.765979556471668,1.2361409052603551,0.0002189742882838003,0.49481462560812706,0.2241159472448689
EBAY,0.29318102474495944,0.48523180707034325,1.6550587047454737,0.6919791527245553,0.0005745556298065233,0.5217733484405654,0.365879555400044
ECL,0.058919116986771214,0.522744138930396,8.872233082647265,1.1058300938341488,-0.0006818373284528256,0.0361919256052918,0.017108520641877813
EIX,-0.015410201988243428,0.5151510320641266,-33.429219971103535,0.9424333767566316,-0.0008374311775073655,-0.1075610811963702,-0.058794821315578505
EW,0.2577696822862088,0.5016623426780398,1.946165034726738,0.9560078407901548,0.00021848273702337374,0.4340961315208195,0.2277906864301645
EA,0.18147368589948043,0.43918235323327554,2.420088350861743,0.6403407884852604,0.00018078555915924195,0.3221297141334261,0.22093499031061162
EMR,0.220377030015339,0.5890861354096061,2.6730831945988367,1.2198914651881128,-0.00014521001162582877,0.3061980569105033,0.14786317894889447
ETR,0.03733221697615876,0.5025974069030924,13.46283311339541,0.999747774177824,-0.0006786739115652949,-0.005307992017467026,-0.0026684560773692963
EOG,-0.005481873897724307,0.8877335491882242,-161.9397975492923,1.3800314590363887,-0.0011595405530905045,-0.051233699502868386,-0.03295712833204699
